,Unnamed: 0,filename,architecture,min_val_loss,is_min
55,55,expgamma20d_3,[ 68.  94. 161. 264. 229. 211.],-4.16754150390625,0
56,56,expgamma20d_3,[1466. 1184. 1055.  553.  293.  281.],-4.100416183471681,0
57,57,expgamma20d_3,[194. 248. 406. 298. 238.],-4.163508415222168,0
58,58,expgamma20d_3,[1011. 1521. 1132.  605.  395.],-4.1276302337646475,0
59,59,expgamma20d_3,[501. 653.],-4.166382312774658,0
60,60,expgamma20d_3,[ 877. 1057.  766.  724.],-4.172022819519043,0
61,61,expgamma20d_3,[1123. 1186.  615.  347.  218.  151.  103.],-4.126162052154541,0
62,62,expgamma20d_3,[340. 384.],-4.142927646636963,0
63,63,expgamma20d_3,[672. 972. 631.],-4.176484107971191,0
64,64,expgamma20d_3,[272.],-3.837333202362061,0
65,65,expgamma20d_3,[1530.],-4.08704137802124,0
66,66,expgamma20d_3,[1662. 1675. 1242.],-4.16991138458252,0
67,67,expgamma20d_3,[ 742. 1049.  625.  326.  280.],-4.156196594238281,0
68,68,expgamma20d_3,[516. 786. 656.],-4.176470279693604,0
69,69,expgamma20d_3,[ 76. 144. 197. 206. 284. 219. 173. 120. 108.],-4.127047061920166,0
70,70,expgamma20d_3,[1180.],-4.063056945800781,0
71,71,expgamma20d_3,[1088. 1188. 1293.  854.  729.  422.  272.  250.  215.  181.],-4.105547904968262,0
72,72,expgamma20d_3,[579. 945. 481. 391.],-4.175970554351807,0
73,73,expgamma20d_3,[109.  91.],-4.157985210418701,0
74,74,expgamma20d_3,[132. 177. 215. 428. 702. 524. 283. 272. 226.],-4.056735038757323,0
75,75,expgamma20d_3,[337.],-3.900641918182373,0
76,76,expgamma20d_3,[1308.],-4.0724449157714835,0
77,77,expgamma20d_3,[290. 356. 526. 837. 428. 226. 147.  91.  81.],-4.076279640197754,0
78,78,expgamma20d_3,[ 637. 1005. 1331. 1541.  877.  534.  484.  445.  284.  159.],-4.094876766204834,0
79,79,expgamma20d_3,[438. 456. 603. 689. 378. 263. 145.  97.  59.  42.],-4.0880393981933585,0
80,80,expgamma20d_3,[938. 717. 558.],-4.1843652725219735,0
81,81,expgamma20d_3,[618. 436. 371. 369. 333.],-4.16023588180542,0
82,82,expgamma20d_3,[74.],-3.489112377166748,0
83,83,expgamma20d_3,[494. 538.],-4.166905403137207,0
84,84,expgamma20d_3,[ 177.  284.  447.  749.  893. 1289.  778.  599.  439.  283.],-3.9531323909759517,0
85,85,expgamma20d_3,[324. 336. 376. 506. 381. 372.],-4.090007305145264,0
86,86,expgamma20d_3,[258. 351. 532. 543. 293. 161. 153. 127.  91.],-4.084731578826903,0
87,87,expgamma20d_3,[ 661.  844. 1315. 1062.],-4.151486873626709,0
88,88,expgamma20d_3,[344. 474. 357.],-4.18717622756958,0
89,89,expgamma20d_3,[1161. 1643.],-4.15269136428833,0
90,90,expgamma20d_3,[ 59.  69. 127. 217. 237. 230. 185. 150. 104.],-4.157266616821288,0
91,91,expgamma20d_3,[326. 352. 525. 719. 442. 372. 290. 283. 145.],-4.058603763580321,0
92,92,expgamma20d_3,[181. 187. 216. 197. 122.],-4.190828323364259,0
93,93,expgamma20d_3,[521. 541. 530. 271. 169. 160.],-4.135186195373535,0
94,94,expgamma20d_3,[1792. 1277.  740.  614.  512.  376.  361.  342.  232.  223.],-4.135314464569092,0
95,95,expgamma20d_3,[ 800. 1013.],-4.1418423652648935,0
96,96,expgamma20d_3,[ 30.  54.  81. 102. 188. 157.  92.  61.  57.],-4.1552066802978525,0
97,97,expgamma20d_3,[131.  75.  41.  21.],-4.182109832763672,0
98,98,expgamma20d_3,[264. 376.],-4.148231983184815,0
99,99,expgamma20d_3,[349. 345. 307. 263. 153.],-4.184773921966554,0
100,100,expgamma20d_3,[1334. 1270.  738.],-4.165339469909668,0
101,101,expgamma20d_3,[ 80.  97. 120. 183. 284. 205. 170.  91.],-4.151139259338379,0
102,102,expgamma20d_3,[1123.],-4.051022529602052,0
103,103,expgamma20d_3,[344. 414. 298. 260.],-4.182644844055177,0
104,104,expgamma20d_3,[443.],-3.943771362304688,0
105,105,expgamma20d_3,[417. 693. 441. 385. 276. 191.],-4.126411437988281,0
106,106,expgamma20d_3,[291. 468. 640. 673. 558. 428. 272. 147. 137.],-4.048777580261231,0
107,107,expgamma20d_3,[1407. 1272.],-4.1448283195495605,0
108,108,expgamma20d_3,[ 450.  707.  782. 1072. 1123. 1057.  656.  397.  268.  190.],-3.943494081497192,0
109,109,expgamma20d_3,[197. 297. 594. 797. 784. 553. 323.],-4.0529160499572745,0
110,110,expgamma20d_3,[220. 145.  75.  67.  52.],-4.1977949142456055,1
111,111,expgamma20d_3,[297.],-3.883976459503174,0
112,112,expgamma20d_3,[516. 370.],-4.1438512802124015,0
113,113,expgamma20d_3,[577. 403. 324. 320. 290.],-4.166630744934082,0
114,114,expgamma20d_3,[605. 657. 487. 459.],-4.17562198638916,0
115,115,expgamma20d_3,[220. 338. 539. 956. 665. 649. 451. 411.],-4.0302181243896475,0
116,116,expgamma20d_3,[288. 329. 204.],-4.187744140625,0
117,117,expgamma20d_3,[490. 498. 863. 541. 337. 177. 140. 121. 105.  79.],-4.091681957244873,0
118,118,expgamma20d_3,[431. 264. 230. 224. 155.],-4.191309452056885,0
119,119,expgamma20d_3,[1331. 1724. 1332.  913.  509.  258.  193.],-4.087965965270996,0
120,120,expgamma20d_3,[1745.],-4.0991644859313965,0
121,121,expgamma20d_3,[1445.],-4.083690643310547,0
122,122,expgamma20d_3,[1001. 1573. 1709. 1468. 1214.],-4.060393333435059,0
123,123,expgamma20d_3,[1169.  949.  904.],-4.178597927093507,0
124,124,expgamma20d_3,[1787. 1467.],-4.1497416496276855,0
125,125,expgamma20d_3,[405. 700. 505.],-4.173154354095459,0
126,126,expgamma20d_3,[ 549.  801. 1060. 1039.],-4.155538558959962,0
127,127,expgamma20d_3,[ 721. 1369. 1494. 1147. 1139. 1022.  773.],-4.041987419128418,0
128,128,expgamma20d_3,[ 648.  744.  798.  864. 1217.  946.  619.  351.  304.  293.],-4.031462669372559,0
129,129,expgamma20d_3,[519. 658. 441. 425. 292. 269. 247.],-4.0566768646240225,0
130,130,expgamma20d_3,[364. 626. 845. 778.],-4.1728549003601065,0
131,131,expgamma20d_3,[464. 642. 780. 566.],-4.16671085357666,0
132,132,expgamma20d_3,[308. 241. 176. 148. 141.],-4.184208393096924,0
133,133,expgamma20d_3,[156. 197. 170. 106.  70.  60.  59.],-4.180285930633545,0
134,134,expgamma20d_3,[481. 473. 433.],-4.183751583099365,0
135,135,expgamma20d_3,[348. 242. 214. 190.],-4.190129280090332,0
136,136,expgamma20d_3,[130. 219. 349. 281. 259. 181. 169. 166. 109.],-4.08400821685791,0
137,137,expgamma20d_3,[982. 824. 599. 544. 509. 498. 293. 274.],-4.088909149169922,0
138,138,expgamma20d_3,[990. 939. 524. 322. 299. 177. 131. 103.  60.  54.],-4.115123748779297,0
139,139,expgamma20d_3,[708.],-3.9992737770080566,0
140,140,expgamma20d_3,[448. 653. 981. 770. 751. 421. 271.],-4.055808544158936,0
141,141,expgamma20d_3,[143. 158.  82.  66.  41.  39.  23.  17.  12.],-4.186644554138184,0
142,142,expgamma20d_3,[1145. 1089.  609.  325.  164.],-4.168231964111328,0
143,143,expgamma20d_3,[610. 828. 733. 426. 304. 189. 187.  93.],-4.0835180282592765,0
144,144,expgamma20d_3,[559. 504.],-4.140873432159424,0
145,145,expgamma20d_3,[ 86. 112. 147. 149.  96.  55.  41.  20.],-4.1699581146240225,0
146,146,expgamma20d_3,[859. 460. 355.],-4.191369533538818,0
147,147,expgamma20d_3,[120. 121.],-4.166226863861084,0
148,148,expgamma20d_3,[960. 629.],-4.145840644836427,0
149,149,expgamma20d_3,[ 436.  551.  806. 1236.  641.  492.],-4.066207885742188,0
0,0,expgamma20d_4,[ 982. 1458.],-3.2014663219451904,0
1,1,expgamma20d_4,[ 889. 1596. 1412.  948.  501.],-3.192033529281616,0
2,2,expgamma20d_4,[254. 288. 349. 253. 206. 184.],-3.2185566425323486,0
3,3,expgamma20d_4,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],-3.150032758712769,0
4,4,expgamma20d_4,[1096. 1147. 1745. 1333.  845.],-3.173783779144287,0
5,5,expgamma20d_4,[1134. 1314. 1473.  967.  594.  573.],-3.1811087131500244,0
6,6,expgamma20d_4,[1319. 1684. 1576.],-3.230159044265747,0
7,7,expgamma20d_4,[1679. 1555.],-3.2031750679016118,0
8,8,expgamma20d_4,[109. 182. 362. 202. 124. 117.],-3.243410587310791,0
9,9,expgamma20d_4,[1256.  910.],-3.2059075832366943,0
10,10,expgamma20d_4,[ 629.  662.  934. 1052.  720.  560.],-3.170290470123291,0
11,11,expgamma20d_4,[ 947. 1487. 1024.],-3.2215790748596187,0
12,12,expgamma20d_4,[102. 128.  96.  88.  66.  65.  50.  30.],-3.2455053329467773,0
13,13,expgamma20d_4,[324. 341. 648. 353. 332. 249. 193. 131.],-3.184199810028076,0
14,14,expgamma20d_4,[ 404.  530. 1013. 1696. 1250.  816.],-3.1537435054779053,0
15,15,expgamma20d_4,[ 672.  794.  888. 1113.  651.  555.],-3.19415545463562,0
16,16,expgamma20d_4,[1391.],-3.22349214553833,0
17,17,expgamma20d_4,[ 24.  39.  78. 152. 157. 140.  97.  49.],-3.2529428005218506,0
18,18,expgamma20d_4,[521. 880. 883. 461.],-3.2371606826782227,0
19,19,expgamma20d_4,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],-3.1081387996673584,0
20,20,expgamma20d_4,[307.],-3.19763708114624,0
21,21,expgamma20d_4,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],-3.2580668926239014,0
22,22,expgamma20d_4,[394. 478. 516. 961. 582. 409. 337. 207. 175.],-3.1561625003814697,0
23,23,expgamma20d_4,[1128. 1753.],-3.201949119567871,0
24,24,expgamma20d_4,[412. 458.],-3.224607229232788,0
25,25,expgamma20d_4,[341. 428. 612. 884. 644. 565.],-3.180945634841919,0
26,26,expgamma20d_4,[1329.],-3.222452402114868,0
27,27,expgamma20d_4,[1414. 1589.  892.],-3.2288520336151123,0
28,28,expgamma20d_4,[ 964. 1024. 1047.  987.  788.  502.],-3.1859984397888184,0
29,29,expgamma20d_4,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],-3.2305572032928467,0
30,30,expgamma20d_4,[492. 710. 667. 338. 171.],-3.226846933364868,0
31,31,expgamma20d_4,[684. 723. 796. 670. 635. 444.],-3.180593013763428,0
32,32,expgamma20d_4,[573. 908. 459.],-3.2204627990722656,0
33,33,expgamma20d_4,[184. 365. 284. 276. 182. 143.],-3.2199935913085938,0
34,34,expgamma20d_4,[294. 335. 420. 794. 623. 466. 239. 141.],-3.1503908634185787,0
35,35,expgamma20d_4,[ 750. 1285.],-3.21720814704895,0
36,36,expgamma20d_4,[210. 353. 365. 269. 195. 156.],-3.22123646736145,0
37,37,expgamma20d_4,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],-3.2017602920532227,0
38,38,expgamma20d_4,[ 844. 1394. 1603. 1435. 1409.],-3.1765851974487305,0
39,39,expgamma20d_4,[984. 528. 428. 403.],-3.2427330017089844,0
40,40,expgamma20d_4,[473. 537.],-3.2045557498931885,0
41,41,expgamma20d_4,[276. 354. 376. 492. 740. 562. 316. 171.  97.],-3.1799488067626958,0
42,42,expgamma20d_4,[103. 159. 253. 339. 364. 301. 246. 137.],-3.212054252624512,0
43,43,expgamma20d_4,[1196. 1429. 1209.  869.  858.  690.  578.],-3.17890739440918,0
44,44,expgamma20d_4,[ 499.  587. 1171. 1617. 1058.  774.  518.  264.  143.],-3.0906705856323238,0
45,45,expgamma20d_4,[115. 113.  96.  71.  52.  46.  43.  29.  16.  13.],-3.228848934173584,0
46,46,expgamma20d_4,[1331.  979.  866.  739.  491.  470.  367.],-3.191645860671997,0
47,47,expgamma20d_4,[ 943. 1215. 1468.  784.  638.  608.  513.  351.  268.  140.],-3.131801128387451,0
48,48,expgamma20d_4,[1000. 1037. 1483. 1087.  794.],-3.1835908889770512,0
49,49,expgamma20d_4,[ 994. 1410. 1249.],-3.2289135456085205,0
50,50,expgamma20d_4,[685. 911. 853. 436. 336.],-3.2233917713165283,0
51,51,expgamma20d_4,[666. 894. 919. 904. 887. 466.],-3.1758177280426025,0
52,52,expgamma20d_4,[93. 91. 65. 43. 22.],-3.2458016872406006,0
53,53,expgamma20d_4,[680. 467. 307. 264. 248. 246. 177.],-3.2043609619140625,0
54,54,expgamma20d_4,[274. 468. 764. 472. 382. 376. 266.],-3.1732518672943115,0
55,55,expgamma20d_4,[ 68.  94. 161. 264. 229. 211.],-3.241628885269165,0
56,56,expgamma20d_4,[1466. 1184. 1055.  553.  293.  281.],-3.208156108856201,0
57,57,expgamma20d_4,[194. 248. 406. 298. 238.],-3.228543758392334,0
58,58,expgamma20d_4,[1011. 1521. 1132.  605.  395.],-3.2044799327850337,0
59,59,expgamma20d_4,[501. 653.],-3.203981876373291,0
60,60,expgamma20d_4,[ 877. 1057.  766.  724.],-3.226675748825073,0
61,61,expgamma20d_4,[1123. 1186.  615.  347.  218.  151.  103.],-3.191725969314575,0
62,62,expgamma20d_4,[340. 384.],-3.201633214950561,0
63,63,expgamma20d_4,[672. 972. 631.],-3.2224133014678955,0
64,64,expgamma20d_4,[272.],-3.1784818172454834,0
65,65,expgamma20d_4,[1530.],-3.2271041870117188,0
66,66,expgamma20d_4,[1662. 1675. 1242.],-3.2365612983703613,0
67,67,expgamma20d_4,[ 742. 1049.  625.  326.  280.],-3.2223236560821533,0
68,68,expgamma20d_4,[516. 786. 656.],-3.2059366703033447,0
69,69,expgamma20d_4,[ 76. 144. 197. 206. 284. 219. 173. 120. 108.],-3.1978023052215576,0
70,70,expgamma20d_4,[1180.],-3.2252995967864986,0
71,71,expgamma20d_4,[1088. 1188. 1293.  854.  729.  422.  272.  250.  215.  181.],-3.202977418899536,0
72,72,expgamma20d_4,[579. 945. 481. 391.],-3.2410547733306885,0
73,73,expgamma20d_4,[109.  91.],-3.226567029953003,0
74,74,expgamma20d_4,[132. 177. 215. 428. 702. 524. 283. 272. 226.],-3.114954948425293,0
75,75,expgamma20d_4,[337.],-3.199132204055786,0
76,76,expgamma20d_4,[1308.],-3.2249722480773926,0
77,77,expgamma20d_4,[290. 356. 526. 837. 428. 226. 147.  91.  81.],-3.165457010269165,0
78,78,expgamma20d_4,[ 637. 1005. 1331. 1541.  877.  534.  484.  445.  284.  159.],-3.131882905960083,0
79,79,expgamma20d_4,[438. 456. 603. 689. 378. 263. 145.  97.  59.  42.],-3.183215618133545,0
80,80,expgamma20d_4,[938. 717. 558.],-3.235377550125122,0
81,81,expgamma20d_4,[618. 436. 371. 369. 333.],-3.2256124019622803,0
82,82,expgamma20d_4,[74.],-3.0184018611907963,0
83,83,expgamma20d_4,[494. 538.],-3.201690196990967,0
84,84,expgamma20d_4,[ 177.  284.  447.  749.  893. 1289.  778.  599.  439.  283.],-3.077418565750122,0
85,85,expgamma20d_4,[324. 336. 376. 506. 381. 372.],-3.1995785236358643,0
86,86,expgamma20d_4,[258. 351. 532. 543. 293. 161. 153. 127.  91.],-3.1838805675506587,0
87,87,expgamma20d_4,[ 661.  844. 1315. 1062.],-3.216508150100708,0
88,88,expgamma20d_4,[344. 474. 357.],-3.240269899368286,0
89,89,expgamma20d_4,[1161. 1643.],-3.204452514648437,0
90,90,expgamma20d_4,[ 59.  69. 127. 217. 237. 230. 185. 150. 104.],-3.2187180519104004,0
91,91,expgamma20d_4,[326. 352. 525. 719. 442. 372. 290. 283. 145.],-3.1656782627105717,0
92,92,expgamma20d_4,[181. 187. 216. 197. 122.],-3.2461531162261963,0
93,93,expgamma20d_4,[521. 541. 530. 271. 169. 160.],-3.223301887512207,0
94,94,expgamma20d_4,[1792. 1277.  740.  614.  512.  376.  361.  342.  232.  223.],-3.225783109664917,0
95,95,expgamma20d_4,[ 800. 1013.],-3.203535795211792,0
96,96,expgamma20d_4,[ 30.  54.  81. 102. 188. 157.  92.  61.  57.],-3.2410395145416264,0
97,97,expgamma20d_4,[131.  75.  41.  21.],-3.2394394874572754,0
98,98,expgamma20d_4,[264. 376.],-3.2067251205444336,0
99,99,expgamma20d_4,[349. 345. 307. 263. 153.],-3.2351207733154297,0
100,100,expgamma20d_4,[1334. 1270.  738.],-3.22664475440979,0
101,101,expgamma20d_4,[ 80.  97. 120. 183. 284. 205. 170.  91.],-3.2215945720672607,0
102,102,expgamma20d_4,[1123.],-3.226118803024292,0
103,103,expgamma20d_4,[344. 414. 298. 260.],-3.241628170013428,0
104,104,expgamma20d_4,[443.],-3.2130002975463867,0
105,105,expgamma20d_4,[417. 693. 441. 385. 276. 191.],-3.1943693161010738,0
106,106,expgamma20d_4,[291. 468. 640. 673. 558. 428. 272. 147. 137.],-3.141129493713379,0
107,107,expgamma20d_4,[1407. 1272.],-3.2018818855285645,0
108,108,expgamma20d_4,[ 450.  707.  782. 1072. 1123. 1057.  656.  397.  268.  190.],-3.1550567150115967,0
109,109,expgamma20d_4,[197. 297. 594. 797. 784. 553. 323.],-3.1530034542083736,0
110,110,expgamma20d_4,[220. 145.  75.  67.  52.],-3.251850128173828,0
111,111,expgamma20d_4,[297.],-3.1905241012573238,0
112,112,expgamma20d_4,[516. 370.],-3.208981990814209,0
113,113,expgamma20d_4,[577. 403. 324. 320. 290.],-3.231119394302368,0
114,114,expgamma20d_4,[605. 657. 487. 459.],-3.240085363388061,0
115,115,expgamma20d_4,[220. 338. 539. 956. 665. 649. 451. 411.],-3.1138887405395512,0
116,116,expgamma20d_4,[288. 329. 204.],-3.230556964874268,0
117,117,expgamma20d_4,[490. 498. 863. 541. 337. 177. 140. 121. 105.  79.],-3.1831989288330083,0
118,118,expgamma20d_4,[431. 264. 230. 224. 155.],-3.2418489456176762,0
119,119,expgamma20d_4,[1331. 1724. 1332.  913.  509.  258.  193.],-3.1799569129943848,0
120,120,expgamma20d_4,[1745.],-3.224715232849121,0
121,121,expgamma20d_4,[1445.],-3.2230453491210938,0
122,122,expgamma20d_4,[1001. 1573. 1709. 1468. 1214.],-3.1783981323242188,0
123,123,expgamma20d_4,[1169.  949.  904.],-3.2306528091430664,0
124,124,expgamma20d_4,[1787. 1467.],-3.2013301849365234,0
125,125,expgamma20d_4,[405. 700. 505.],-3.2267682552337646,0
126,126,expgamma20d_4,[ 549.  801. 1060. 1039.],-3.2231562137603764,0
127,127,expgamma20d_4,[ 721. 1369. 1494. 1147. 1139. 1022.  773.],-3.137904644012451,0
128,128,expgamma20d_4,[ 648.  744.  798.  864. 1217.  946.  619.  351.  304.  293.],-3.1294231414794917,0
129,129,expgamma20d_4,[519. 658. 441. 425. 292. 269. 247.],-3.187614917755127,0
130,130,expgamma20d_4,[364. 626. 845. 778.],-3.2273223400115967,0
131,131,expgamma20d_4,[464. 642. 780. 566.],-3.2312650680541988,0
132,132,expgamma20d_4,[308. 241. 176. 148. 141.],-3.2572271823883057,0
133,133,expgamma20d_4,[156. 197. 170. 106.  70.  60.  59.],-3.259218454360962,1
134,134,expgamma20d_4,[481. 473. 433.],-3.2332327365875244,0
135,135,expgamma20d_4,[348. 242. 214. 190.],-3.2444095611572266,0
136,136,expgamma20d_4,[130. 219. 349. 281. 259. 181. 169. 166. 109.],-3.19580626487732,0
137,137,expgamma20d_4,[982. 824. 599. 544. 509. 498. 293. 274.],-3.1814785003662114,0
138,138,expgamma20d_4,[990. 939. 524. 322. 299. 177. 131. 103.  60.  54.],-3.2017443180084233,0
139,139,expgamma20d_4,[708.],-3.217361688613892,0
140,140,expgamma20d_4,[448. 653. 981. 770. 751. 421. 271.],-3.1505801677703857,0
141,141,expgamma20d_4,[143. 158.  82.  66.  41.  39.  23.  17.  12.],-3.22904896736145,0
142,142,expgamma20d_4,[1145. 1089.  609.  325.  164.],-3.2384035587310787,0
143,143,expgamma20d_4,[610. 828. 733. 426. 304. 189. 187.  93.],-3.1760573387146,0
144,144,expgamma20d_4,[559. 504.],-3.216388702392578,0
145,145,expgamma20d_4,[ 86. 112. 147. 149.  96.  55.  41.  20.],-3.23128342628479,0
146,146,expgamma20d_4,[859. 460. 355.],-3.249000072479248,0
147,147,expgamma20d_4,[120. 121.],-3.202977418899536,0
148,148,expgamma20d_4,[960. 629.],-3.2019922733306885,0
149,149,expgamma20d_4,[ 436.  551.  806. 1236.  641.  492.],-3.158278703689575,0
0,0,expgamma20d_5,[ 982. 1458.],-3.6525027751922607,0
1,1,expgamma20d_5,[ 889. 1596. 1412.  948.  501.],-3.637937307357788,0
2,2,expgamma20d_5,[254. 288. 349. 253. 206. 184.],-3.6581041812896733,0
3,3,expgamma20d_5,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],-3.4887485504150386,0
4,4,expgamma20d_5,[1096. 1147. 1745. 1333.  845.],-3.624345302581787,0
5,5,expgamma20d_5,[1134. 1314. 1473.  967.  594.  573.],-3.6015753746032715,0
6,6,expgamma20d_5,[1319. 1684. 1576.],-3.674677610397339,0
7,7,expgamma20d_5,[1679. 1555.],-3.678531885147095,0
8,8,expgamma20d_5,[109. 182. 362. 202. 124. 117.],-3.6875698566436768,0
9,9,expgamma20d_5,[1256.  910.],-3.651326894760132,0
10,10,expgamma20d_5,[ 629.  662.  934. 1052.  720.  560.],-3.5953977108001713,0
11,11,expgamma20d_5,[ 947. 1487. 1024.],-3.6674304008483887,0
12,12,expgamma20d_5,[102. 128.  96.  88.  66.  65.  50.  30.],-3.69464111328125,0
13,13,expgamma20d_5,[324. 341. 648. 353. 332. 249. 193. 131.],-3.624056100845337,0
14,14,expgamma20d_5,[ 404.  530. 1013. 1696. 1250.  816.],-3.568662166595459,0
15,15,expgamma20d_5,[ 672.  794.  888. 1113.  651.  555.],-3.6015257835388184,0
16,16,expgamma20d_5,[1391.],-3.660816431045532,0
17,17,expgamma20d_5,[ 24.  39.  78. 152. 157. 140.  97.  49.],-3.695335149765015,0
18,18,expgamma20d_5,[521. 880. 883. 461.],-3.68989896774292,0
19,19,expgamma20d_5,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],-3.5353183746337886,0
20,20,expgamma20d_5,[307.],-3.5474154949188232,0
21,21,expgamma20d_5,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],-3.694147109985352,0
22,22,expgamma20d_5,[394. 478. 516. 961. 582. 409. 337. 207. 175.],-3.57072114944458,0
23,23,expgamma20d_5,[1128. 1753.],-3.651780605316162,0
24,24,expgamma20d_5,[412. 458.],-3.650801658630371,0
25,25,expgamma20d_5,[341. 428. 612. 884. 644. 565.],-3.6040215492248535,0
26,26,expgamma20d_5,[1329.],-3.655402183532715,0
27,27,expgamma20d_5,[1414. 1589.  892.],-3.6760501861572266,0
28,28,expgamma20d_5,[ 964. 1024. 1047.  987.  788.  502.],-3.609373569488525,0
29,29,expgamma20d_5,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],-3.6554908752441406,0
30,30,expgamma20d_5,[492. 710. 667. 338. 171.],-3.67711329460144,0
31,31,expgamma20d_5,[684. 723. 796. 670. 635. 444.],-3.61464524269104,0
32,32,expgamma20d_5,[573. 908. 459.],-3.6391732692718506,0
33,33,expgamma20d_5,[184. 365. 284. 276. 182. 143.],-3.695021152496338,0
34,34,expgamma20d_5,[294. 335. 420. 794. 623. 466. 239. 141.],-3.5892364978790283,0
35,35,expgamma20d_5,[ 750. 1285.],-3.673449039459229,0
36,36,expgamma20d_5,[210. 353. 365. 269. 195. 156.],-3.675061225891113,0
37,37,expgamma20d_5,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],-3.598046064376831,0
38,38,expgamma20d_5,[ 844. 1394. 1603. 1435. 1409.],-3.599425792694092,0
39,39,expgamma20d_5,[984. 528. 428. 403.],-3.6916790008544917,0
40,40,expgamma20d_5,[473. 537.],-3.6497960090637207,0
41,41,expgamma20d_5,[276. 354. 376. 492. 740. 562. 316. 171.  97.],-3.5787453651428223,0
42,42,expgamma20d_5,[103. 159. 253. 339. 364. 301. 246. 137.],-3.642091035842896,0
43,43,expgamma20d_5,[1196. 1429. 1209.  869.  858.  690.  578.],-3.605925559997559,0
44,44,expgamma20d_5,[ 499.  587. 1171. 1617. 1058.  774.  518.  264.  143.],-3.536475419998169,0
45,45,expgamma20d_5,[115. 113.  96.  71.  52.  46.  43.  29.  16.  13.],-3.6816887855529785,0
46,46,expgamma20d_5,[1331.  979.  866.  739.  491.  470.  367.],-3.611016273498535,0
47,47,expgamma20d_5,[ 943. 1215. 1468.  784.  638.  608.  513.  351.  268.  140.],-3.6163229942321777,0
48,48,expgamma20d_5,[1000. 1037. 1483. 1087.  794.],-3.6334831714630127,0
49,49,expgamma20d_5,[ 994. 1410. 1249.],-3.68657898902893,0
50,50,expgamma20d_5,[685. 911. 853. 436. 336.],-3.654462814331055,0
51,51,expgamma20d_5,[666. 894. 919. 904. 887. 466.],-3.6013355255126958,0
52,52,expgamma20d_5,[93. 91. 65. 43. 22.],-3.717351198196411,1
53,53,expgamma20d_5,[680. 467. 307. 264. 248. 246. 177.],-3.6244146823883057,0
54,54,expgamma20d_5,[274. 468. 764. 472. 382. 376. 266.],-3.616176843643189,0
55,55,expgamma20d_5,[ 68.  94. 161. 264. 229. 211.],-3.6977853775024414,0
56,56,expgamma20d_5,[1466. 1184. 1055.  553.  293.  281.],-3.6532509326934814,0
57,57,expgamma20d_5,[194. 248. 406. 298. 238.],-3.683120250701904,0
58,58,expgamma20d_5,[1011. 1521. 1132.  605.  395.],-3.657872676849365,0
59,59,expgamma20d_5,[501. 653.],-3.655121326446533,0
60,60,expgamma20d_5,[ 877. 1057.  766.  724.],-3.6836094856262207,0
61,61,expgamma20d_5,[1123. 1186.  615.  347.  218.  151.  103.],-3.639038562774658,0
62,62,expgamma20d_5,[340. 384.],-3.648881435394287,0
63,63,expgamma20d_5,[672. 972. 631.],-3.685321807861328,0
64,64,expgamma20d_5,[272.],-3.510240077972412,0
65,65,expgamma20d_5,[1530.],-3.6563045978546143,0
66,66,expgamma20d_5,[1662. 1675. 1242.],-3.6860561370849614,0
67,67,expgamma20d_5,[ 742. 1049.  625.  326.  280.],-3.6754987239837646,0
68,68,expgamma20d_5,[516. 786. 656.],-3.690385580062866,0
69,69,expgamma20d_5,[ 76. 144. 197. 206. 284. 219. 173. 120. 108.],-3.676743507385254,0
70,70,expgamma20d_5,[1180.],-3.6491971015930176,0
71,71,expgamma20d_5,[1088. 1188. 1293.  854.  729.  422.  272.  250.  215.  181.],-3.596034049987793,0
72,72,expgamma20d_5,[579. 945. 481. 391.],-3.6872711181640634,0
73,73,expgamma20d_5,[109.  91.],-3.6791875362396236,0
74,74,expgamma20d_5,[132. 177. 215. 428. 702. 524. 283. 272. 226.],-3.59215784072876,0
75,75,expgamma20d_5,[337.],-3.550384044647217,0
76,76,expgamma20d_5,[1308.],-3.6530075073242183,0
77,77,expgamma20d_5,[290. 356. 526. 837. 428. 226. 147.  91.  81.],-3.6041350364685063,0
78,78,expgamma20d_5,[ 637. 1005. 1331. 1541.  877.  534.  484.  445.  284.  159.],-3.5352351665496826,0
79,79,expgamma20d_5,[438. 456. 603. 689. 378. 263. 145.  97.  59.  42.],-3.622622966766357,0
80,80,expgamma20d_5,[938. 717. 558.],-3.695447206497192,0
81,81,expgamma20d_5,[618. 436. 371. 369. 333.],-3.68198823928833,0
82,82,expgamma20d_5,[74.],-3.2215023040771484,0
83,83,expgamma20d_5,[494. 538.],-3.6524257659912114,0
84,84,expgamma20d_5,[ 177.  284.  447.  749.  893. 1289.  778.  599.  439.  283.],-3.5037271976470947,0
